FAC_DET_REP,SITE_ADDRESS,Longitude,ID,EPA_REGISTRY_ID,SITE_CITY,SITE_ZIP,Latitude,CDR_SUB_CNT,Public_CDR_SUBMISSIONS_SITE_NAME,County-State
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000327389,4111 WITMER RD.,-79.03354,3805.0,110000327389,NIAGARA FALLS,14305,43.123720001,3.0,STOLLBERG INCORPORATED,Niagara-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009783118,15635 JACINTO PORT BOULEVARD,-95.123314898,3806.0,110009783118,HOUSTON,77015-6534,29.749307348,4.0,STOLT-NIELSEN TRANSPORTATION,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000599745,1 STEEL MILL ROAD,-98.02368,3807.0,110000599745,SEGUIN,78155-7510,29.579060001,5.0,STRUCTURAL METALS INC,Guadalupe-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000388633,201 E. STEELS CORNERS RD.,-81.5006,3808.0,110000388633,STOW,442240649,41.181000001,9.0,STRUKTOL CO OF AMERICA,Summit-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043694062,1468 PROSSER DR SE,-84.928092337,3809.0,110043694062,DALTON,30720,34.633364078,1.0,STYRON LLC,Whitfield-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110042162888,1604 BUILDING,-84.24775,3810.0,110042162888,MIDLAND,48667,43.581860001,42.0,STYRON LLC MI OPERATIONS,Midland-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,76 N. Walnut Street,-74.11624,3811.0,PENDING,Ridgewood,07450,40.981270001,5.0,Sudarshan North America Inc.,Bergen-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000378207,1227 SOUTH 12TH STREET,-85.77376,3812.0,110000378207,LOUISVILLE,40210-1570,38.235150001,15.0,SUD-CHEMIE CHEMICAL PLANT,Jefferson-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000378378,4900 CRITTENDEN DRIVE,-85.74844,3813.0,110000378378,LOUISVILLE,40209-1704,38.175310001,5.0,SUD-CHEMIE INC CRITTENDEN DRIVE FACILITY,Jefferson-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110003221264,1600 W HILL ST,-85.783314096,3814.0,110003221264,LOUISVILLE,40210,38.228097098,21.0,SUD-CHEMIE INC.,Jefferson-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038170653,5628 TUCKERS CORNERS ROAD,-78.051419366,3815.0,110038170653,BELMONT,14813-0067,42.231388961,1.0,SUIT-KOTE BELMONT,Allegany-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,505 Como Park Blvd.,-78.738946297,3816.0,PENDING,Buffalo,14227,42.893230124,1.0,Suit-Kote Buffalo,Erie-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110008054666,57 LISTER ST.,-79.2621,3817.0,110008054666,JAMESTOWN,14701,42.103540001,1.0,SUIT-KOTE JAMESTOWN,Chautauqua-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110039496943,10965 MCHENRY ST,-80.155446235,3818.0,110039496943,MEADVILLE,16335,41.616289969,1.0,SUIT-KOTE MEADVILLE,Crawford-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000607978,24 MILL STREET,-72.51852,3819.0,110000607978,MANCHESTER,06042-2316,41.797050001,4.0,"SUMITOMO BAKELITE NORTH AMERICA, INC.",HARTFORD-CT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,444 South Flower Street,-118.25564,3820.0,,Los Angeles,90071,34.052120001,2.0,Sumitomo Corporation of America,Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,600 Third Avenue,-73.97673,3822.0,PENDING,New York,10016,40.745600001,46.0,Sumitomo Corporation of America,New York-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,840 Gessner,-95.54449,3821.0,,Houston,77024,29.778210001,3.0,Sumitomo Corporation of America,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009058802,MILE 79.5 GOODPASTER RIVER,-145.57801,3823.0,110009058802,DELTA JUNCTION,99737,64.034420001,1.0,SUMITOMO METAL MINING POGO LLC - POGO MINE,Fairbanks North Star-AK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038169095,900 LAFAYETTE STREET SUITE # 510,-121.9431,3824.0,110038169095,SANTA CLARA,95050-4967,37.349650001,2.0,"SUMITOMO PLASTICS AMERICA, INC .",Santa Clara-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,2281 W. 205 Street Suite 104,-118.32383,3825.0,,Torrance,90501,33.845360001,7.0,Summit Chemical Inc,Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110015309085,45 RIVER ROAD SUITE 300,-74.82979,3826.0,110015309085,FLEMINGTON,08822-6026,40.521960001,2.0,SUMMIT SPECIALTY CHEMICALS @ FLEMINGTON IND PK,Hunterdon-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000379894,100 WURTS ROAD,-82.77822,3828.0,110000379894,WURTLAND,41144-1454,38.551550001,1.0,SUN CHEMICAL,Greenup-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,35 Waterview Blvd.,-74.42752,3827.0,,Parsippany,07054,40.875520001,24.0,Sun Chemical,Morris County-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110014362509,1506 BUSHY PARK ROAD,-79.93280688,3829.0,110014362509,GOOSE CREEK,29445-6336,32.982713923,15.0,SUN CHEMICAL BUSHY PARK FACILITY,Berkeley-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000393609,4526 CHICKERING AVE.,-84.510241224,3830.0,110000393609,CINCINNATI,45232,39.172069389,3.0,SUN CHEMICAL CORP,Hamilton-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000393556,5366 ESTE AVE.,-84.50318,3831.0,110000393556,CINCINNATI,45232,39.183590001,2.0,SUN CHEMICAL CORP COLOR  INTERMEDIATES,Hamilton-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000410975,4925 EVANSTON AVE.,-86.12712,3832.0,110000410975,MUSKEGON,49442-4829,43.213100001,17.0,SUN CHEMICAL CORP MUSKEGON PL ANT,Muskegon-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110035828209,"1055 PARSIPPANY BLVD., SUITE 205, P.O. BOX 6387",-74.42122,3833.0,110035828209,PARSIPPANY,07054-1272,40.869330001,2.0,SUN PLASTECH INCORPORATED,Morris-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110012702753,12700 BAY AREA BLVD.,-95.04694324,3834.0,110012702753,PASADENA,77507,29.639058134,7.0,SUN PRODUCTS CORP TEXAS,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110037945873,3540 W 1987 S,-111.97521,3836.0,110037945873,SALT LAKE CITY,84104,40.728030001,2.0,SUN PRODUCTS CORPORATION,Salt Lake County-UT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,385 Southwood Ct,-86.496960957,3835.0,,Bowling Green,42101,36.935904367,2.0,Sun Products Corporation,Warren-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,3353 Yankee Road,-84.39693,3837.0,PENDING,Middletown,45044,39.472150001,1.0,SunCoke Energy Inc. Middletown Operations,Butler-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043794338,5801 BRIGHTON BLVD,-104.94298,3838.0,110043794338,COMMERCE CITY,80022,39.804880001,54.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,Adams-CO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000470008,1 POWER PLANT ROAD,-110.39079,3839.0,110000470008,SUNNYSIDE,84539,39.547640001,1.0,SUNNYSIDE COGENERATION ASSOCIATES,Carbon-UT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110042000090,376 OWENS RD,-76.37345,3840.0,110042000090,FULTON,13069,43.298030001,5.0,SUNOCO FULTON ETHANOL PLANT,Oswego-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110032885723,DELAWARE AVENUE & GREEN STREET,-75.41191,3841.0,110032885723,MARCUS HOOK,19061-0426,39.812710001,25.0,SUNOCO INC (R&M) - MARCUS HOOK REFINERY,Delaware-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000336994,3144 PASSYUNK AVENUE,-75.19521,3842.0,110000336994,PHILADELPHIA,19145-5208,39.920710001,34.0,SUNOCO INC (R&M)  PHILADELPHIA REFINERY,Philadelphia-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000584751,MARGARET & BERMUDA STREETS,-75.16245,3843.0,110000584751,PHILADELPHIA,191371193,39.952280001,20.0,SUNOCO INC (R&M) FRANKFORD P LANT,Philadelphia-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038175113,1735 MARKET STREET SUITE II,-75.16989,3844.0,110038175113,PHILADELPHIA,19103-7501,39.953180001,7.0,"SUNOCO, INC. (R&M)",Philadelphia-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,4 Miles south of Sunray on Beef Feeders Road,-101.82457,3845.0,PENDING,Sunray,79016,36.023980001,2.0,Sunray Plant,Moore-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000493788,14214 EDGERTON RD.,-84.95702,3846.0,110000493788,NEW HAVEN,46774,41.078920001,8.0,SUPERIOR ALUMINUM ALLOYS LLC,Allen-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000381140,2515 KENTUCKY HIGHWAY 910,-85.05114,3847.0,110000381140,RUSSELL SPRINGS,42642,37.053510001,3.0,SUPERIOR BATTERY MANUFACTURING CO INC,Russell-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,1402 N. Capitol Ave. Suite 100,-86.16122,3848.0,PENDING,Indianapolis,46202,39.786090001,5.0,"Superior Oil Company, Inc.",Marion-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000355516,131 REVCO ROAD,-81.92247,3849.0,110000355516,NORTH AUGUSTA,29842-9439,33.480440001,11.0,SURFACE SPECIALTIES INCORPORATED,Aiken-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110007032638,5117  US HIGHWAY 27,-82.861497515,3850.0,110007032638,BRANFORD,320080410,29.952382325,4.0,SUWANNEE AMERICAN CEMENT,Suwannee-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110011941747,136 RIDGE ROAD,-74.11561,3851.0,110011941747,LYNDHURST,07071-1269,40.812740001,5.0,"SWAN CHEMICAL, INC",Bergen-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000586009,2ND AVENUE & 17TH STREET,-82.42616,3852.0,110000586009,HUNTINGTON,25703,38.426330001,4.0,SWVA INC,Cabell-WV
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000353475,1636 BUSHY PARK ROAD,-79.93364,3854.0,110000353475,GOOSE CREEK,29445-6338,32.988900001,6.0,SYMRISE INC,Berkely-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,172 Industrial Parkway,-74.709445565,3853.0,,Branchburg,08876,40.59843657,24.0,Symrise Inc,Somerset-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000866929,300 NORTH STREET,-74.05768,3855.0,110000866929,TETERBORO,07608-1204,40.867630001,1.0,SYMRISE INC,Bergen-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110022301338,410 SOUTH SWING ROAD,-79.90994,3856.0,110022301338,GREENSBORO,27409-2012,36.066630001,8.0,SYNGENTA CROP PROTECTION INC,Guilford-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000597426,3905 HIGHWAY 75,-91.104280737,3857.0,110000597426,SAINT GABRIEL,707760011,30.247338895,8.0,SYNGENTA CROP PROTECTION INC SAINT GABRIEL FACILITY,Iberville-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000461786,14822 HOOPER RD.,-95.404732412,3858.0,110000461786,HOUSTON,77047,29.58962985,6.0,SYNTECH CHEMICALS INC,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110032633942,334 PHILLIPS 311 ROAD,-90.649703636,3859.0,110032633942,HELENA,72342-9033,34.515307144,12.0,SYRGIS PERFORMANCE INITIATORS INC,Phillips-AR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038166089,3 MILES SW OF EXIT 152 ON I-80 E OF ROCK SPRINGS,-108.75002,3860.0,110038166089,ROCK SPRINGS,82901,41.674680001,2.0,TABLE ROCK GAS PLANT,Sweetwater-WY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110006367172,8124 WEST HIGHWAY 61,-89.707225841,3861.0,110006367172,SCHROEDER,55613,47.939090503,2.0,TACONITE HARBOR ENERGY CENTER,Cook-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000519699,19815 SOUTH LAKE ROAD,-119.239445972,3862.0,110000519699,TAFT,93268-9650,35.14309575,1.0,TAFT MANUFACTURING CO,Kern-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001562611,2675 ANTLER DR,-119.69736,3863.0,110001562611,CARSON CITY,89701,39.184200001,4.0,TAIYO AMERICA INC,CARSON CITY-NV
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,251 Union Street,-73.94146,3864.0,PENDING,Northvale,07647,41.010310001,14.0,Takasago International Corporation (USA),Bergen-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000477788,12459 ARROW HIGHWAY,-117.532713687,3865.0,110000477788,RANCHO CUCAMONGA,91739-9601,34.099027486,4.0,TAMCO INCORPORATED,San Bernardino-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001371113,3790 HIGHWAY 30,-91.091276,3867.0,110001371113,SAINT GABRIEL,70776,30.252330001,16.0,TAMINCO INC,Iberville Parish-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000588695,4575 HWY. 90 E.,-87.13305,3866.0,110000588695,PACE,32571-2043,30.603560001,13.0,TAMINCO INC,Santa Rosa County-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043722629,7540 WINDSOR DR,-75.6223,3868.0,110043722629,ALLENTOWN,18106,40.583120001,12.0,"TAMINCO, INC",Lehigh-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110040967068,3001 NEWMAN ROAD,-94.47427,3869.0,110040967068,JOPLIN,64801-4015,37.098130001,1.0,TAMKO BUILDING PRODUCTS,Jasper-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110006364120,1598 HIGHWAY 183,-99.328440835,3870.0,110006364120,PHILLIPSBURG,67661,39.903363055,1.0,TAMKO BUILDING PRODUCTS INC,Phillips-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110008319505,13031 WYANDETTE RD.,-82.397084005,3871.0,110008319505,APOLLO BEACH,33572,27.7989624,3.0,TAMPA ELECTRIC CO BIG BEND POWER STATION,Hillsborough-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000365113,9995 STATE ROUTE 37 SOUTH,-81.97348,3872.0,110000365113,MULBERRY,338600775,27.893990001,2.0,TAMPA ELECTRIC CO POLK POWER STATION,Polk-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038173035,7930 CONVOY COURT,-117.150087304,3873.0,110038173035,SAN DIEGO,92111-1212,32.834834479,1.0,TANABE USA INC,San Diego-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110031018645,1750 CLARK RD,-76.111176834,3875.0,110031018645,HAVRE DE GRACE,21078,39.532507137,1.0,TANNER INDUSTRIES INC,Harford-MD
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000541539,2223 HAWKEY DRIVE,-88.89941,3874.0,110000541539,BELVIDERE,61008-8751,42.248960001,1.0,TANNER INDUSTRIES INC,Boone-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000511759,2320 SOUTH AVENUE,-95.841494621,3876.0,110000511759,COUNCIL BLUFFS,51503-7792,41.239064348,1.0,"TANNER INDUSTRIES, INC.",Pottawattamie-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000758305,55 DEXTER ROAD,-71.370831379,3877.0,110000758305,EAST PROVIDENCE,02914-2045,41.830434913,1.0,"TANNER INDUSTRIES, INC.",East Providence-RI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,701 Lazzelle Union Road,-79.99051,3878.0,PENDING,Maidsville,26505,39.663190001,1.0,"Tanner Industries, Inc.",Monongalia-WV
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,75 North Pax Avenue,-81.178606735,3879.0,PENDING,Mount Hope,25880,37.89645796,1.0,"Tanner Industries, Inc.",Fayette-WV
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,Route 209& Lehigh Cole & Navigation Road,-75.97442,3880.0,PENDING,Tamaqua,18252,40.796800001,1.0,"Tanner Industries, Inc.",Schulykill-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110040447647,65 WALNUT ST,-70.9218,3881.0,110040447647,PEABODY,01960,42.526320001,6.0,TANNIN CORP,Essex-MA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110007014337,1 MI SE OF EUNICE,-103.16665,3882.0,110007014337,EUNICE,88231,32.442390001,1.0,TARGA - EUNICE GAS PLANT,Lea-NM
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110010401289,1399 DAVISON RD,-93.34818,3883.0,110010401289,SULPHUR,70665,30.158000001,7.0,TARGA DOWNSTREAM LLC - LAKE CHARLES LPG,Calcasieu-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110045464234,2628 MARINE VIEW DRIVE,-122.38466,3884.0,110045464234,TACOMA,98422,47.277740001,1.0,TARGA SOUND TERMINAL,Pierce-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110002009521,11000 NORTHWEST 121 WAY,-80.37133,3885.0,110002009521,MEDLEY,33178-1011,25.877030001,4.0,TARMAC PENNSUCO COMPLEX,Miami Dade-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009265847,4115 WEST TURNEY,-112.14734,3886.0,110009265847,PHOENIX,85019-3323,33.500440001,2.0,TARR ACQUISITION LLC,Maricopa-AZ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000487777,2429 N. BORTHWICK,-122.67377,3887.0,110000487777,PORTLAND,97227-1704,45.540780001,4.0,TARR INCORPORATED,Multnomah-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110046308198,PO BOX 551,-109.51261,3888.0,110046308198,GREEN RIVER,82935,41.566860001,4.0,TATA CHEMICALS (SODA ASH) PARTNERS,Sweetwater-WY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000426370,110 SPRING STREET,-92.20517,3889.0,110000426370,DULUTH,55808-1135,46.707490001,2.0,TATE & LYLE,St. Louis-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000578072,2200 EAST ELDORADO STREET,-88.92557,3890.0,110000578072,DECATUR,62521-1578,39.846650001,9.0,TATE & LYLE DECATUR,Macon-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,2200 East Eldorado Street,-88.92557,3891.0,PENDING,Decatur,62521,39.846650001,9.0,Tate & Lyle Ingredients Americas LLC,Macon-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000745971,3300 US 52 S,-86.83882,3892.0,110000745971,LAFAYETTE,479057701,40.379090001,2.0,TATE & LYLE LAFAYETTE SOUTH,Tippecanoe-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000372711,198 BLAIR BEND DRIVE,-84.32365,3893.0,110000372711,LOUDON,37774-6575,35.737330001,3.0,TATE & LYLE LOUDON,Loudon-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000394742,5600 BRENTLINGER DRIVE,-84.169258597,3894.0,110000394742,DAYTON,45414-3512,39.821843519,1.0,TATE&LYLE CITRIC ACID,Montgomery-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110032744127,13135 N WOODRUSH WAY,-122.7675,3895.0,110032744127,PORTLAND,97203-6800,45.618750001,1.0,TCI AMERICA,Multnomah-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,3250 N. W. Guam  St.,-122.72187,3896.0,,Portland,97210,45.536740001,7.0,TCR Industries,United States-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009583502,200 TRUSDALE ROAD,-93.29088,3897.0,110009583502,WESTLAKE,70669,30.239814332,1.0,TDC LLC - WESTLAKE PLANT,Calcasieu-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000488035,1600 OLD SALEM ROAD NORTHEAST,-123.06183,3898.0,110000488035,ALBANY,97321-4548,44.660830001,21.0,TDY INDUSTRIES INC (DBA WAH CHANG),Linn-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110010105885,7300 HIGHWAY 20 WEST,-86.72034,3899.0,110010105885,HUNTSVILLE,35806-2063,34.756830001,11.0,TDY INDUSTRIES LLC (DBA ATI FIRTH STERLING),Madison-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000313072,1 SPECTACLE ST.,-71.43985,3900.0,110000313072,CRANSTON,029101032,41.791630001,2.0,TECHNIC INC,Providence-RI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,5300 Dupont Circle Bldg #16 Ste. D,-84.25344,3901.0,,Milford,45150,39.153950001,7.0,Techno Polymer America,Clermont-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110017384016,300 MIFFLIN ROAD,-79.93293,3902.0,110017384016,PITTSBURGH,15207-1910,40.392740001,1.0,TECHS GALVTECH PLANT,Allegheny County-PA
